Alt_Species,Order,Family.name,Family,Common.name,Body.Mass.g,Brain.Mass.g,ReltiveBrainSive.OLSresiduals,RelativeBrainSize.PGLSresiduals,PC1min,PC1max,PC2min,PC2max,Migration,Eggs/year,PercVeg,Pelagic
Cariama_cristata,CARIAMIFORMES,Cariamidae,Seriemas,Red-legged Seriema,1575,11.5514,0.112226168,0.23832244,-0.047246698,1.747569156,-0.45539979,1.174773764,0,NA,10,0
Cathartes_aura,CATHARTIFORMES,Cathartidae,New World vultures,Turkey Vulture,1776,10.33928,0.034671368,0.159186743,-1.269396748,1.84070399,-1.948005395,2.583464478,1,2,0,0
Coragyps_atratus,CATHARTIFORMES,Cathartidae,New World vultures,American Black Vulture,2080.5,12.42164,0.075611263,0.197970466,-0.674163877,1.84070399,-1.948005395,2.583464478,0,2,0,0
Sarcoramphus_papa,CATHARTIFORMES,Cathartidae,New World vultures,King Vulture,3402.5,19.22816,0.144919856,0.261022389,0.152982005,1.84070399,-1.307745222,2.583464478,0,1,0,0
Vultur_gryphus,CATHARTIFORMES,Cathartidae,New World vultures,Andean Condor,10500,32.69616,0.099547841,0.200826303,-0.41224745,1.546583709,-1.948005395,2.468697374,0,0.5,0,0
Burhinus_bistriatus,CHARADRIIFORMES,Burhinidae,Thick-knees,Double-striped Thick-knee,787,4.82776,-0.096778987,0.038266081,0.732729358,1.692929429,-1.307745222,1.569991794,0,NA,0,0
Burhinus_grallarius,CHARADRIIFORMES,Burhinidae,Thick-knees,Bush Thick-knee,667.9666667,4.46516,-0.09053204,0.046645854,0.016503922,1.720898875,-1.312859496,1.072463848,0,NA,0,0
Bartramia_longicauda,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Upland Sandpiper,152.25,1.3468,-0.248978875,-0.092284403,-1.700191109,-0.504356486,-0.194044361,1.275222801,1,4,0,0
Arenaria_interpres,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Ruddy Turnstone,135,1.38824,-0.206372488,-0.048025531,-1.818497603,0.040439062,-0.66055848,1.278564163,1,4,20,0
Calidris_tenuirostris,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Great Knot,179.1666667,1.59544,-0.215263894,-0.060686737,-1.783904376,-1.088676356,-0.159800637,0.820167072,1,NA,20,0
Calidris_canutus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Red Knot,137.0666667,1.36752,-0.21662352,-0.058477413,-1.818497603,-0.792943839,-1.020933055,0.494821844,1,3.935,0,0
Philomachus_pugnax,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Ruff,140.25,1.61616,-0.149694764,0.008140884,-1.806743823,0.069943794,-0.349188457,1.56266356,1,4,20,0
Limicola_falcinellus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Broad-billed Sandpiper,37.1,0.74592,-0.159861525,0.015782232,-1.805109403,-0.485279967,-0.320869728,1.56266356,1,4,0,0
Calidris_acuminata,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Sharp-tailed Sandpiper,67.7,1.02564,-0.168838272,-0.00131492,-1.772637469,-1.492694185,-0.176223198,0.229015984,1,NA,0,0
Calidris_ferruginea,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Curlew Sandpiper,59.6,1.02564,-0.137634831,0.031622822,-1.803802598,0.877685007,-1.674050129,1.430014618,1,NA,0,0
Calidris_subminuta,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Long-toed Stint,30.1,0.61124,-0.195142507,-0.016729319,-1.633210551,-0.988228922,-0.323651452,0.820167072,1,NA,0,0
Calidris_ruficollis,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Red-necked Stint,26.95,0.68376,-0.119382621,0.060499052,-1.783904376,-1.088676356,-0.176223198,0.820167072,1,6,0,0
Calidris_alba,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Sanderling,55.55,1.04636,-0.111716918,0.058505138,-1.818497603,-0.804116362,-0.671563334,0.665925213,1,6,20,0
Calidris_alpina,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Dunlin,54.6,1.036,-0.11181444,0.058646193,-1.806743823,0.302894558,-1.020933055,1.759305997,1,4,20,0
Calidris_minuta,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Little Stint,22,0.54908,-0.164957345,0.017607318,-1.806743823,-0.583667036,-0.204445864,1.042115276,1,8,30,0
Calidris_minutilla,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Least Sandpiper,23.45,0.5698,-0.164499852,0.017224017,-1.818832555,0.00555403,0.039127618,1.589528008,1,4,0,0
Calidris_fuscicollis,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",White-rumped Sandpiper,44.55,0.80808,-0.169908743,0.003306869,-1.818832555,-1.180708407,-0.108025027,0.50080789,1,4,0,0
Tryngites_subruficollis,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Buff-breasted Sandpiper,61.875,1.06708,-0.129605645,0.039142178,-1.818497603,-1.451572772,0.028065651,0.570809747,1,4,0,0
Calidris_melanotos,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Pectoral Sandpiper,85,1.05672,-0.211596278,-0.047153283,-1.818832555,-0.984864905,-0.208167153,0.77674349,1,4,0,0
Calidris_pusilla,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Semipalmated Sandpiper,26.36666667,0.52836,-0.225998045,-0.045833856,-1.818832555,-0.984864905,-0.094790938,0.838563252,1,4,0,0
Anous_stolidus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Brown Noddy,180,2.31028,-0.055616023,0.098900304,0.654969712,1.888332464,-2.614405827,2.053276695,1,1,0,1
Catharacta_maccormicki,CHARADRIIFORMES,Stercorariidae,Skuas,South Polar Skua,1382.5,7.03444,-0.07125773,0.056567644,NA,NA,NA,NA,1,2,0,1
Aethia_pusilla,CHARADRIIFORMES,Alcidae,Auks,Least Auklet,85,1.53328,-0.049934734,0.114508261,-1.327715418,-1.327715418,0.495926468,0.495926468,1,1,0,1
Alca_torda,CHARADRIIFORMES,Alcidae,Auks,Razorbill,720,5.57368,-0.012595164,0.123622312,-1.372804958,0.388631085,-0.593841212,1.706015402,1,1,0,1
Alle_alle,CHARADRIIFORMES,Alcidae,Auks,Little Auk,160,2.1756,-0.052860514,0.103168618,-1.367872849,-1.063652078,-0.55712179,0.719061802,1,1,0,1
Esacus_giganteus,CHARADRIIFORMES,Burhinidae,Thick-knees,Beach Thick-knee,1012.5,6.1124,-0.056006806,0.075798427,0.164979944,1.888332464,-1.312859496,2.124589999,0,NA,0,0
Chionis_albus,CHARADRIIFORMES,Chionidae,Sheathbills,Snowy Sheathbill,663.25,4.11292,-0.124483614,0.012782251,-0.381330118,-0.381330118,2.008386613,2.008386613,1,NA,0,0
Cladorhynchus_leucocephalus,CHARADRIIFORMES,Recurvirostridae,"Avocets, stilts",Banded Stilt,215.25,1.66796,-0.240887677,-0.088751867,-0.00081338,0.465901,-0.950995082,0.082749673,0,NA,10,0
Charadrius_semipalmatus,CHARADRIIFORMES,Charadriidae,Plovers,Semipalmated Plover,52,0.99456,-0.117596148,0.053539299,-1.818832555,0.00555403,-0.051665783,1.589528008,1,5.685,0,0
Charadrius_vociferus,CHARADRIIFORMES,Charadriidae,Plovers,Killdeer,94.275,1.16032,-0.196337936,-0.033233707,-1.731493743,1.54114576,-1.736394699,1.724617489,1,60,0,0
Charadrius_ruficapillus,CHARADRIIFORMES,Charadriidae,Plovers,Red-capped Plover,41.2,0.84952,-0.129047353,0.04521466,-0.00081338,1.789849137,-1.312859496,1.572906852,0,4.3575,20,0
Charadrius_bicinctus,CHARADRIIFORMES,Charadriidae,Plovers,Double-banded Plover,59.4,1.14996,-0.087123967,0.082179434,-0.029399488,0.623151382,0.691012176,2.104926754,1,NA,0,0
Charadrius_mongolus,CHARADRIIFORMES,Charadriidae,Plovers,Lesser Sandplover,64,1.17068,-0.097632788,0.070650923,-1.611462558,0.646719841,-1.716891169,1.604900273,1,3,0,0
Charadrius_leschenaultii,CHARADRIIFORMES,Charadriidae,Plovers,Greater Sandplover,75,1.30536,-0.089177688,0.076927123,-1.263662287,0.030130297,-1.568275628,0.910685954,1,3,0,0
Elseyornis_melanops,CHARADRIIFORMES,Charadriidae,Plovers,Black-fronted Dotterel,31.5,0.87024,-0.052847429,0.124961818,-0.029399488,1.720898875,-1.312859496,2.078624285,0,NA,0,0
Cursorius_cursor,CHARADRIIFORMES,Glareolidae,"Coursers, pratincoles",Cream-coloured Courser,138,1.49184,-0.180496685,-0.022440293,-0.573848688,1.271269311,-2.595043998,-0.168208563,1,3,0,0
Chlidonias_hybrida,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Whiskered Tern,88,1.53328,-0.058428053,0.105574079,-1.25311324,1.629488765,-2.289423348,1.30315353,1,2.635,0,1
Cerorhinca_monocerata,CHARADRIIFORMES,Alcidae,Auks,Rhinoceros Auklet,505,4.79668,0.009055805,0.149864078,-1.070814708,0.489237064,-0.08410266,1.35071125,1,1,0,1
Cepphus_grylle,CHARADRIIFORMES,Alcidae,Auks,Black Guillemot,390.5,3.73996,-0.03605544,0.108086681,-1.657366178,0.302894558,-0.818702796,1.706015402,1,2,0,1
Haematopus_palliatus,CHARADRIIFORMES,Haematopodidae,Oystercatchers,American Oystercatcher,560,4.68272,-0.02670061,0.112746834,-0.578478462,1.84070399,-1.751223619,2.554836153,1,2.785,0,0
Jacana_spinosa,CHARADRIIFORMES,Jacanidae,Jacanas,Northern Jacana,116.15,1.42968,-0.156772213,0.00352546,0.072905393,1.639775055,-1.307745222,1.675987462,0,NA,0,0
Hydrophasianus_chirurgus,CHARADRIIFORMES,Jacanidae,Jacanas,Pheasant-tailed Jacana,178.5,1.4504,-0.25574375,-0.101117724,-0.765172286,1.877827657,-2.101327284,2.019716959,1,10,0,0
Irediparra_gallinacea,CHARADRIIFORMES,Jacanidae,Jacanas,Comb-crested Jacana,108,1.17068,-0.225758543,-0.064484018,0.20668071,1.851085554,-0.979124994,2.471957204,0,NA,0,0
Limosa_lapponica,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Bar-tailed Godwit,311.5,2.86972,-0.095736114,0.051491835,-1.797985936,-0.659276689,-0.208167153,1.165603917,1,4,0,0
Limosa_fedoa,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Marbled Godwit,370.25,2.82828,-0.144360991,0.000518005,-1.35486322,-0.656933495,-0.194044361,1.121571491,1,4,0,0
Limnodromus_griseus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Short-billed Dowitcher,110.375,1.42968,-0.144284334,0.016693397,-1.596840671,-0.488440824,-0.088841602,1.339247466,1,4,10,0
Limnodromus_scolopaceus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Long-billed Dowitcher,108.125,1.41932,-0.142399665,0.018859077,-1.778587227,-0.984864905,-0.170267125,0.77674349,1,4,20,0
Gallinago_hardwickii,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Latham's Snipe,155.5666667,2.06164,-0.069346128,0.087054349,-0.949825609,0.214573103,0.248468672,1.576628944,1,NA,0,0
Gallinago_gallinago,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Common Snipe,113,1.46076,-0.14069968,0.019957356,-1.806743823,0.388631085,-1.34390667,1.759305997,1,4,10,0
Glareola_nuchalis,CHARADRIIFORMES,Glareolidae,"Coursers, pratincoles",Rock Pratincole,62.7,0.8806,-0.216267252,-0.047701015,0.591712373,1.849250583,-1.932971109,2.318224955,0,NA,0,0
Gygis_alba,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Common White Tern,115.5,1.99948,-0.009719819,0.150650261,1.458717816,1.723298909,-1.013977481,1.398382909,1,1,0,1
Larus_ridibundus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Black-headed Gull,271.6666667,3.1598,-0.020412597,0.128581348,-1.787822072,0.383536111,-1.08321217,1.759305997,1,2.7,0,1
Larus_novaehollandiae,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Silver Gull,295.375,3.23232,-0.031045771,0.11685945,-0.029399488,1.694831142,-1.366063132,2.009206927,1,4.5,0,1
Leucophaeus_scoresbii,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Dolphin Gull,525,4.80704,0.000482235,0.140805777,-0.282706211,0.558862776,0.773382165,2.411314672,1,NA,0,1
Larus_delawarensis,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Ring-billed Gull,518.5,4.59984,-0.015602176,0.124879355,-1.618303868,0.383759277,-0.505107231,1.589528008,1,3,0,1
Larus_dominicanus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Kelp Gull,989,6.84796,-0.000907052,0.131187191,-0.41224745,1.284933501,-1.886665162,2.411314672,1,2.35,0,1
Larus_argentatus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",European Herring Gull,1085,6.93084,-0.018367022,0.112571639,-1.812230353,0.388631085,-0.816795019,1.759305997,1,2.8,0,1
Larus_glaucescens,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Glaucous-winged Gull,1010,7.89432,0.055701509,0.187537168,-1.507544467,0.289726551,0.319762282,1.445886629,1,2.75,0,1
Fratercula_arctica,CHARADRIIFORMES,Alcidae,Auks,Atlantic Puffin,437.9166667,4.1958,-0.014169441,0.128400008,-1.58801846,0.30316797,-0.646054343,1.706015402,1,1,0,1
Fratercula_corniculata,CHARADRIIFORMES,Alcidae,Auks,Horned Puffin,581,5.37684,0.024313817,0.163285041,-1.578565016,-0.035130209,-0.231427133,1.426690004,1,1,0,1
Pedionomus_torquatus,CHARADRIIFORMES,Pedionomidae,Plains-wanderer,Plains-wanderer,67.8,0.79772,-0.278344168,-0.110841102,0.031568906,0.405690345,-1.032668094,0.542341192,0,NA,20,0
Numenius_phaeopus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Whimbrel,383,3.24268,-0.09326962,0.051138632,-1.792178423,0.040439062,-0.482041181,1.56266356,1,4,10,0
Numenius_americanus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Long-billed Curlew,635.75,3.9368,-0.133121278,0.004711302,-1.269396748,0.164313045,-1.183090207,0.852597024,1,4,0,0
Numenius_madagascariensis,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Far Eastern Curlew,824.75,4.8692,-0.104539529,0.029894861,-1.791537839,-0.515866946,-0.486184886,1.052009107,1,NA,0,0
Pagophila_eburnea,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Ivory Gull,550,5.00388,0.006520208,0.146218788,-1.591724746,-0.600586413,-0.57983403,0.686569988,1,1.75,0,1
Sterna_fuscata,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Sooty Tern,183,2.40352,-0.042480368,0.111809272,1.108555184,1.888332464,-0.085944094,1.862447131,1,1,0,1
Phaetusa_simplex,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Large-billed Tern,239.25,3.108,0.003523174,0.154240718,0.020814063,1.751924299,-0.601967781,2.583464478,0,NA,0,1
Recurvirostra_americana,CHARADRIIFORMES,Recurvirostridae,"Avocets, stilts",American Avocet,309.25,2.1756,-0.214221473,-0.066895632,-1.253062473,1.329984671,-1.573309629,0.911761255,1,4,0,0
Recurvirostra_novaehollandiae,CHARADRIIFORMES,Recurvirostridae,"Avocets, stilts",Red-necked Avocet,324.675,2.06164,-0.249506471,-0.102828845,0.016503922,1.404945197,-1.099221524,0.725553821,0,3.95,0,0
Pluvialis_squatarola,CHARADRIIFORMES,Charadriidae,Plovers,Grey Plover,224,2.65216,-0.049230502,0.10238673,-1.818497603,-0.844862906,-0.320869728,0.995984104,1,4,20,0
Pluvialis_apricaria,CHARADRIIFORMES,Charadriidae,Plovers,Eurasian Golden Plover,213.25,2.31028,-0.097122876,0.055134426,-1.806743823,0.302894558,-0.884861904,1.759305997,1,4,10,0
Pluvialis_dominica,CHARADRIIFORMES,Charadriidae,Plovers,American Golden Plover,151,1.88552,-0.100832145,0.055976921,-1.818832555,-0.984864905,-0.108025027,1.136310196,1,3.93,10,0
Rostratula_benghalensis,CHARADRIIFORMES,Rostratulidae,Painted-snipes,Greater Painted-snipe,127,1.47112,-0.166230635,-0.007085192,-0.658013227,1.877827657,-2.079710657,2.019716959,1,11.64,0,0
Scolopax_minor,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",American Woodcock,196.25,2.09272,-0.119733911,0.033604589,-1.269222672,0.528760352,-0.125514117,1.478023518,1,4,0,0
Phalaropus_lobatus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Red-necked Phalarope,35,0.4662,-0.349713424,-0.17330383,-1.818832555,0.302894558,-0.535929074,1.759305997,1,5.9325,0,0
Procelsterna_cerulea,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Blue Noddy,53,1.16032,-0.055313616,0.115558376,1.153551968,1.555289593,-0.108875495,1.146305643,1,1,0,1
Rissa_tridactyla,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Black-legged Kittiwake,407.75,4.46516,0.030329978,0.173878902,-1.63541218,0.654072848,-0.593841212,1.735192102,1,2,10,1
Vanellus_tricolor,CHARADRIIFORMES,Charadriidae,Plovers,Banded Lapwing,183,2.47604,-0.029570452,0.124719188,-0.00081338,1.41412401,-1.312859496,1.572906852,0,NA,20,0
Vanellus_miles,CHARADRIIFORMES,Charadriidae,Plovers,Masked Lapwing,379,2.9526,-0.131398301,0.013154026,0.013371337,1.780815919,-1.312859496,2.48076656,1,4,10,0
Steganopus_tricolor,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Wilson's Phalarope,59.15,0.6734,-0.318500833,-0.149140031,-1.543577695,0.01635699,-0.974024983,1.282829838,1,NA,0,0
Xenus_cinereus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Terek Sandpiper,78.8,1.06708,-0.188813489,-0.023392384,-1.799086696,-0.678951519,-0.349188457,1.129644746,1,4,0,0
Tringa_solitaria,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Solitary Sandpiper,48.5,0.84952,-0.168991275,0.003084733,-1.772715765,-0.612365819,-0.032119293,1.258600385,1,4,0,0
Heteroscelus_brevipes,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Grey-tailed Tattler,112.8333333,1.38824,-0.162452568,-0.001775393,-1.806743823,-0.555799683,-0.251846696,1.052009107,1,NA,0,0
Catoptrophorus_semipalmatus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Willet,263.125,2.41388,-0.12953387,0.019895515,-1.289349392,1.54114576,-0.710602024,1.425825972,1,4,0,0
Tringa_flavipes,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Lesser Yellowlegs,81.7,1.10852,-0.181116645,-0.01617193,-1.808131677,-0.518744532,0.10201454,1.339247466,1,4,0,0
Tringa_melanoleuca,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Greater Yellowlegs,170,1.85444,-0.137071695,0.018180331,-1.637388427,0.145963342,-0.005434985,1.589528008,1,4,0,0
Tringa_glareola,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Wood Sandpiper,67,1.07744,-0.144895096,0.02276971,-1.806743823,0.279208288,-0.548000645,1.759305997,1,4,0,0
Tringa_stagnatilis,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Marsh Sandpiper,75.25,1.05672,-0.181762925,-0.015704217,-1.606040126,-0.275224773,-0.816795019,1.129644746,1,4,20,0
Turnix_suscitator,CHARADRIIFORMES,Turnicidae,Buttonquails,Barred Buttonquail,55.625,0.73556,-0.265110322,-0.094906928,-0.180470662,1.848306725,-1.566106482,1.762712114,0,NA,20,0
Turnix_varius,CHARADRIIFORMES,Turnicidae,Buttonquails,Painted Buttonquail,96.5,1.07744,-0.234234604,-0.071434463,0.016503922,1.349215869,-1.104744582,1.572906852,0,NA,20,0
Turnix_pyrrhothorax,CHARADRIIFORMES,Turnicidae,Buttonquails,Red-chested Buttonquail,46.65,0.59052,-0.317407214,-0.144814564,0.016503922,1.720898875,-1.073926899,1.027321587,0,NA,0,0
Turnix_velox,CHARADRIIFORMES,Turnicidae,Buttonquails,Little Buttonquail,45,0.69412,-0.23838953,-0.065312695,-0.00081338,1.517361684,-1.312859496,0.974428205,0,NA,20,0
Stiltia_isabella,CHARADRIIFORMES,Glareolidae,"Coursers, pratincoles",Australian Pratincole,65.5,1.0878,-0.135194761,0.032778205,-0.00081338,1.694831142,-1.260691062,0.216060048,1,NA,0,0
Xema_sabini,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Sabine's Gull,195,2.28956,-0.079128362,0.074293299,-1.796902696,-0.792943839,-0.754868655,0.665925213,1,2.18,10,1
Sterna_hirundo,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Common Tern,124,1.94768,-0.038507477,0.120946401,-1.774301467,1.753319161,-2.362469758,1.762712114,1,2.5,0,1
Sterna_bergii,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Greater Crested Tern,334.5,3.48096,-0.029320267,0.116961312,0.016059721,1.882112596,-2.618273448,2.460883729,0,1,0,1
Stercorarius_parasiticus,CHARADRIIFORMES,Stercorariidae,Skuas,Arctic Jaeger,450,4.03004,-0.038339862,0.103872484,-1.818832555,0.279208288,-0.646054343,1.635114538,1,2,0,1
Stercorarius_pomarinus,CHARADRIIFORMES,Stercorariidae,Skuas,Pomarine Jaeger,694,4.96244,-0.054035933,0.082654799,-1.818832555,-0.984864905,-0.320869728,0.77674349,1,1.98,0,1
Synthliboramphus_antiquus,CHARADRIIFORMES,Alcidae,Auks,Ancient Murrelet,206,2.51748,-0.051351786,0.101355678,-1.144195261,-0.006537116,-0.509632057,1.445886629,1,2,0,1
Uria_lomvia,CHARADRIIFORMES,Alcidae,Auks,Thick-billed Murre,964,5.4908,-0.090563325,0.041854646,-1.72596033,0.094737389,-0.646054343,1.525255256,1,1,10,1
Anastomus_lamelligerus,CICONIIFORMES,Ciconiidae,Storks,African Openbill,1077.166667,10.65008,0.169974238,0.301004146,0.363372002,1.849250583,-2.097344707,2.318224955,0,3.5,0,0
Ciconia_ciconia,CICONIIFORMES,Ciconiidae,Storks,White Stork,3350,15.19812,0.046579694,0.162875451,-1.111313336,0.631099299,-2.357479022,1.541728677,1,4,0,0
Leptoptilos_crumeniferus,CICONIIFORMES,Ciconiidae,Storks,Marabou,6400,28.14812,0.155728146,0.263495035,0.205597833,1.588698366,-1.697337447,2.318224955,0,2.2,0,0
Jabiru_mycteria,CICONIIFORMES,Ciconiidae,Storks,Jabiru,5470,24.346,0.131155098,0.241018796,0.013708725,1.768393557,-0.589242603,2.583464478,0,NA,0,0
Mycteria_americana,CICONIIFORMES,Ciconiidae,Storks,Wood Stork,2500,15.41568,0.124417391,0.244525509,-0.075539887,1.84017945,-1.307745222,2.583464478,1,3.02,0,0
Colius_striatus,COLIIFORMES,Coliidae,Mousebirds,Speckled Mousebird,52.5,1.18104,-0.045305764,0.125697328,-0.003673169,1.578360905,-1.161834891,2.28918886,0,NA,20,0
Urocolius_macrourus,COLIIFORMES,Coliidae,Mousebirds,Blue-naped Mousebird,47,1.036,-0.075112365,0.097380989,0.298263614,1.568089293,-2.292954526,1.627560511,0,NA,30,0
Urocolius_indicus,COLIIFORMES,Coliidae,Mousebirds,Red-faced Mousebird,53.5,1.10852,-0.077447091,0.093295033,-0.015970203,1.578360905,-1.620755318,1.119544332,0,NA,20,0
Caloenas_nicobarica,COLUMBIFORMES,Columbidae,"Pigeons, doves",Nicobar Pigeon,505.75,3.17016,-0.171167152,-0.030376288,1.491105435,1.888332464,0.127255317,2.019716959,0,NA,0,0
Columba_leucomela,COLUMBIFORMES,Columbidae,"Pigeons, doves",White-headed Pigeon,419.95,2.37244,-0.25153081,-0.108386462,0.111993158,1.279062868,-0.376617058,0.996332834,0,NA,0,0
Columbina_inca,COLUMBIFORMES,Columbidae,"Pigeons, doves",Inca Dove,48.75,0.75628,-0.220741222,-0.048733514,-0.573964231,1.639775055,-1.731586841,1.675987462,0,8,0,0
Columbina_passerina,COLUMBIFORMES,Columbidae,"Pigeons, doves",Common Ground-dove,35,0.66304,-0.196745964,-0.02033637,-0.42984539,1.84070399,-1.736394699,2.583464478,0,5,0,0
Columbina_talpacoti,COLUMBIFORMES,Columbidae,"Pigeons, doves",Ruddy Ground-dove,46.375,0.74592,-0.214501825,-0.041830632,0.020814063,1.84070399,-1.307745222,2.583464478,0,5,0,0
Claravis_pretiosa,COLUMBIFORMES,Columbidae,"Pigeons, doves",Blue Ground-dove,70.4,0.9324,-0.219806958,-0.052825243,0.149700604,1.84070399,-1.307745222,2.583464478,0,NA,0,0
Chalcophaps_indica,COLUMBIFORMES,Columbidae,"Pigeons, doves",Grey-capped Emerald Dove,136.9833334,1.295,-0.240138521,-0.081984373,0.088441305,1.877827657,-0.769799937,2.428134212,0,NA,0,0
Ducula_aenea,COLUMBIFORMES,Columbidae,"Pigeons, doves",Green Imperial-pigeon,587,3.17016,-0.207647884,-0.068806104,0.336475732,1.877827657,-0.879982168,2.124589999,0,NA,10,0
Ducula_bicolor,COLUMBIFORMES,Columbidae,"Pigeons, doves",Pied Imperial-pigeon,457.55,3.1598,-0.148063851,-0.006068378,1.164197326,1.848898434,-0.368644725,2.07440238,0,NA,0,0
